,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Spending_Score_encoded
1559,464257,male,Yes,40,Yes,Entertainment,0.0,High,2.0,2.0
1560,464265,male,Yes,62,Yes,Entertainment,1.0,Low,2.0,0.0
1561,464269,male,No,35,Yes,Entertainment,1.0,Low,2.0,0.0
1562,464270,female,No,48,Yes,Artist,4.0,Low,1.0,0.0
1563,464271,female,Yes,36,Yes,Artist,1.0,Average,3.0,1.0
1564,464274,female,Yes,56,Yes,Artist,1.0,Average,5.0,1.0
1565,464276,female,Yes,66,No,Marketing,0.0,High,2.0,2.0
1566,464283,male,No,40,Yes,Artist,6.0,Low,2.0,0.0
1567,464286,female,Yes,57,Yes,Artist,0.0,Average,2.0,1.0
1568,464287,male,Yes,42,Yes,Artist,1.0,Average,3.0,1.0
1569,464289,male,Yes,35,No,Marketing,1.0,Low,3.0,0.0
1570,464292,male,Yes,58,Yes,Artist,0.0,Average,2.0,1.0
1571,464297,male,No,29,No,Artist,8.0,Low,5.0,0.0
1572,464298,male,No,26,Yes,Doctor,0.0,Low,1.0,0.0
1573,464308,female,Yes,84,Yes,Lawyer,1.0,High,2.0,2.0
1574,464318,male,Yes,86,Yes,Executive,0.0,Low,1.0,0.0
1575,464320,male,Yes,77,Yes,Lawyer,1.0,High,2.0,2.0
1576,464326,female,No,37,Yes,Artist,0.0,Low,3.0,0.0
1577,464332,male,Yes,74,No,Executive,0.0,High,2.0,2.0
1578,464339,male,No,27,No,Artist,1.0,Low,2.0,0.0
1579,464344,female,Yes,56,Yes,Artist,0.0,Low,1.0,0.0
1580,464351,female,No,27,Yes,Healthcare,0.0,Low,1.0,0.0
1581,464364,male,Yes,39,Yes,Artist,7.0,Average,2.0,1.0
1582,464368,male,Yes,35,Yes,Entertainment,3.0,Average,2.0,1.0
1583,464370,male,Yes,66,Yes,Entertainment,1.0,Average,2.0,1.0
1584,464373,female,No,47,Yes,Artist,0.0,Low,2.0,0.0
1585,464378,female,Yes,36,Yes,Artist,8.0,Average,2.0,1.0
1586,464381,male,Yes,43,Yes,Artist,4.0,Average,2.0,1.0
1587,464382,female,Yes,55,Yes,Artist,0.0,Average,4.0,1.0
1588,464386,male,Yes,41,Yes,Doctor,0.0,Average,3.0,1.0
1589,464387,female,No,26,Yes,Artist,9.0,Low,5.0,0.0
1590,464389,male,Yes,72,Yes,Artist,0.0,High,2.0,2.0
1591,464392,male,Yes,59,Yes,Artist,0.0,Average,2.0,1.0
1592,464396,male,Yes,38,Yes,Entertainment,1.0,Average,3.0,1.0
1593,464412,male,Yes,72,Yes,Lawyer,1.0,Low,2.0,0.0
1594,464424,male,No,31,Yes,Healthcare,1.0,Low,4.0,0.0
1595,464425,male,No,41,Yes,Artist,9.0,Low,1.0,0.0
1596,464432,male,No,25,No,Engineer,9.0,Low,2.0,0.0
1597,464433,male,No,29,Yes,Artist,3.0,Low,2.0,0.0
1598,464436,male,Yes,83,Yes,Lawyer,0.0,High,2.0,2.0
1599,464437,female,Yes,51,Yes,Engineer,0.0,Average,4.0,1.0
1600,464441,male,Yes,40,Yes,Artist,0.0,Low,2.0,0.0
1601,464451,female,Yes,76,Yes,Artist,0.0,Average,2.0,1.0
1602,464456,male,Yes,29,Yes,Artist,1.0,Low,4.0,0.0
1603,464468,male,Yes,46,Yes,Artist,1.0,Low,3.0,0.0
1604,464473,female,Yes,58,Yes,Artist,0.0,Average,4.0,1.0
1605,464474,female,No,46,Yes,Artist,1.0,Low,1.0,0.0
1606,464478,female,Yes,74,Yes,Lawyer,0.0,High,2.0,2.0
1607,464481,male,Yes,53,Yes,Executive,1.0,High,3.0,2.0
1608,464482,male,Yes,63,Yes,Artist,1.0,Low,1.0,0.0
1609,464483,female,Yes,49,Yes,Artist,1.0,Average,3.0,1.0
1610,464485,male,No,25,Yes,Entertainment,5.0,Low,2.0,0.0
1611,464487,male,No,46,No,Engineer,1.0,Low,3.0,0.0
1612,464488,female,No,43,Yes,Artist,7.0,Low,9.0,0.0
1613,464494,female,Yes,58,Yes,Artist,1.0,Average,4.0,1.0
1614,464499,male,Yes,41,Yes,Executive,1.0,High,4.0,2.0
1615,464501,female,No,28,No,Healthcare,1.0,Low,3.0,0.0
1616,464504,male,No,26,Yes,Healthcare,0.0,Low,4.0,0.0
1617,464506,male,No,29,Yes,Healthcare,9.0,Low,2.0,0.0
1618,464517,male,No,33,Yes,Healthcare,0.0,Low,4.0,0.0
1619,464522,female,No,39,Yes,Engineer,14.0,Low,1.0,0.0
1620,464526,male,Yes,51,Yes,Entertainment,0.0,Average,4.0,1.0
1621,464528,male,Yes,46,Yes,Entertainment,4.0,High,4.0,2.0
1622,464533,male,Yes,38,No,Executive,1.0,High,6.0,2.0
1623,464536,male,Yes,26,Yes,Artist,1.0,Average,3.0,1.0
1624,464540,female,Yes,42,Yes,Engineer,1.0,Average,4.0,1.0
1625,464544,female,Yes,43,Yes,Entertainment,5.0,Average,3.0,1.0
1626,464549,male,Yes,53,Yes,Executive,1.0,Low,4.0,0.0
1627,464550,male,Yes,46,Yes,Artist,0.0,Low,4.0,0.0
1628,464552,female,Yes,40,Yes,Artist,1.0,Average,3.0,1.0
1629,464553,male,Yes,71,Yes,Artist,1.0,Low,2.0,0.0
1630,464555,male,Yes,32,Yes,Marketing,13.0,High,4.0,2.0
1631,464560,male,No,41,Yes,Entertainment,9.0,Low,2.0,0.0
1632,464561,female,No,46,Yes,Entertainment,8.0,Low,2.0,0.0
1633,464566,male,Yes,40,Yes,Executive,0.0,High,4.0,2.0
1634,464569,male,No,29,Yes,Doctor,1.0,Low,5.0,0.0
1635,464570,male,Yes,25,Yes,Doctor,1.0,Average,2.0,1.0
1636,464572,female,Yes,52,Yes,Marketing,0.0,Low,1.0,0.0
1637,464576,male,No,30,Yes,Doctor,9.0,Low,5.0,0.0
1638,464577,female,Yes,25,Yes,Healthcare,12.0,High,2.0,2.0
1639,464580,male,No,32,No,Artist,9.0,Low,4.0,0.0
1640,464581,female,No,33,Yes,Doctor,8.0,Low,4.0,0.0
1641,464586,female,No,49,Yes,Artist,1.0,Low,1.0,0.0
1642,464593,female,No,43,Yes,Doctor,1.0,Low,4.0,0.0
1643,464594,male,Yes,48,Yes,Artist,1.0,Low,1.0,0.0
1644,464597,male,No,41,No,Artist,5.0,Low,2.0,0.0
1645,464601,female,No,29,Yes,Healthcare,9.0,Low,2.0,0.0
1646,464603,female,No,35,Yes,Artist,0.0,Low,2.0,0.0
1647,464606,male,Yes,41,Yes,Artist,1.0,Average,2.0,1.0
1648,464607,female,Yes,47,Yes,Artist,1.0,Average,4.0,1.0
1649,464608,female,Yes,53,Yes,Artist,1.0,Average,3.0,1.0
1650,464618,male,Yes,40,Yes,Artist,5.0,Low,1.0,0.0
1651,464620,female,Yes,40,Yes,Artist,0.0,High,2.0,2.0
1652,464621,male,Yes,46,Yes,Artist,0.0,Low,1.0,0.0
1653,464637,female,No,36,Yes,Marketing,6.0,Low,4.0,0.0
1654,464641,female,Yes,71,Yes,Lawyer,2.0,Low,6.0,0.0
1655,464652,female,Yes,30,No,Engineer,5.0,Average,2.0,1.0
1656,464654,female,Yes,40,No,Engineer,1.0,Average,4.0,1.0
1657,464664,male,Yes,43,No,Entertainment,0.0,Average,5.0,1.0
1658,464666,male,Yes,40,Yes,Entertainment,3.0,Average,3.0,1.0
1659,464670,male,Yes,39,No,Entertainment,1.0,Average,4.0,1.0
1660,464673,male,Yes,49,No,Executive,1.0,High,7.0,2.0
1661,464674,male,Yes,51,No,Artist,0.0,Average,5.0,1.0
1662,464675,female,Yes,39,Yes,Doctor,1.0,Average,9.0,1.0
1663,464677,male,Yes,23,No,Healthcare,1.0,Low,5.0,0.0
1664,464683,male,Yes,53,No,Engineer,0.0,Average,6.0,1.0
1665,464684,female,No,35,No,Engineer,9.0,Low,5.0,0.0
1666,464685,male,No,35,No,Executive,2.0,Low,4.0,0.0
1667,464688,male,Yes,30,Yes,Doctor,1.0,Low,9.0,0.0
1668,464690,male,Yes,39,No,Engineer,2.0,Average,1.0,1.0
1669,464691,male,No,38,Yes,Artist,1.0,Low,3.0,0.0
1670,464692,female,No,53,No,Marketing,0.0,Low,1.0,0.0
1671,464693,female,No,36,Yes,Engineer,8.0,Low,1.0,0.0
1672,464695,male,No,33,No,Engineer,0.0,Low,4.0,0.0
1673,464696,female,No,40,Yes,Engineer,1.0,Low,1.0,0.0
1674,464697,female,Yes,36,Yes,Artist,0.0,Average,4.0,1.0
1675,464699,male,No,31,Yes,Doctor,1.0,Low,5.0,0.0
1676,464701,male,No,31,Yes,Doctor,1.0,Low,2.0,0.0
1677,464704,male,Yes,41,Yes,Healthcare,0.0,Average,4.0,1.0
1678,464707,male,Yes,48,No,Artist,0.0,Average,4.0,1.0
1679,464711,female,Yes,38,Yes,Artist,5.0,Average,3.0,1.0
1680,464712,male,Yes,49,No,Artist,1.0,Low,5.0,0.0
1681,464722,male,Yes,42,Yes,Doctor,1.0,Low,1.0,0.0
1682,464726,male,Yes,28,Yes,Executive,14.0,High,9.0,2.0
1683,464728,male,Yes,51,No,Entertainment,0.0,High,4.0,2.0
1684,464732,male,Yes,41,No,Artist,1.0,Average,2.0,1.0
1685,464737,female,Yes,57,No,Engineer,0.0,Average,6.0,1.0
1686,464739,male,Yes,67,Yes,Artist,0.0,Low,1.0,0.0
1687,464746,male,Yes,29,No,Executive,3.0,Average,5.0,1.0
1688,464752,female,Yes,46,No,Marketing,3.0,Low,1.0,0.0
1689,464755,male,Yes,49,Yes,Artist,0.0,High,2.0,2.0
1690,464756,female,No,28,No,Engineer,6.0,Low,3.0,0.0
1691,464758,female,Yes,48,No,Engineer,1.0,Average,4.0,1.0
1692,464760,female,Yes,51,No,Engineer,5.0,Average,4.0,1.0
1693,464765,female,Yes,48,No,Engineer,5.0,Average,6.0,1.0
1694,464766,female,Yes,48,No,Engineer,5.0,Average,5.0,1.0
1695,464769,female,Yes,52,No,Engineer,9.0,Average,4.0,1.0
1696,464772,female,Yes,39,No,Engineer,8.0,Average,4.0,1.0
1697,464774,female,Yes,50,No,Engineer,7.0,Average,5.0,1.0
1698,464780,female,No,33,No,Engineer,1.0,Low,9.0,0.0
1699,464790,female,No,35,Yes,Artist,4.0,Low,1.0,0.0
1700,464792,male,Yes,30,No,Marketing,2.0,High,5.0,2.0
1701,464794,female,Yes,46,No,Engineer,8.0,Average,2.0,1.0
1702,464799,male,No,36,No,Marketing,0.0,Low,4.0,0.0
1703,464802,male,No,43,No,Entertainment,0.0,Low,1.0,0.0
1704,464804,male,Yes,26,No,Entertainment,1.0,Low,1.0,0.0
1705,464806,male,Yes,33,No,Executive,0.0,Low,2.0,0.0
1706,464809,male,Yes,50,No,Entertainment,6.0,Average,5.0,1.0
1707,464812,female,Yes,49,Yes,Engineer,1.0,High,5.0,2.0
1708,464813,male,Yes,48,Yes,Engineer,6.0,Average,5.0,1.0
1709,464817,male,No,31,Yes,Artist,5.0,Low,1.0,0.0
1710,464818,female,Yes,38,No,Engineer,0.0,Average,2.0,1.0
1711,464825,female,No,21,No,Healthcare,5.0,Low,1.0,0.0
1712,464827,female,Yes,50,No,Entertainment,8.0,Average,5.0,1.0
1713,464828,male,No,23,No,Healthcare,9.0,Low,6.0,0.0
1714,464831,female,Yes,21,No,Healthcare,0.0,Low,2.0,0.0
1715,464832,male,Yes,71,Yes,Lawyer,1.0,Low,0.0,0.0
1716,464835,male,No,20,No,Healthcare,0.0,Low,6.0,0.0
1717,464836,female,No,32,No,Engineer,7.0,High,5.0,2.0
1718,464845,male,Yes,29,No,Engineer,0.0,Average,3.0,1.0
1719,464849,male,Yes,42,Yes,Artist,0.0,Average,4.0,1.0
1720,464851,male,No,20,Yes,Doctor,0.0,Low,6.0,0.0
1721,464852,male,Yes,36,No,Executive,1.0,Low,6.0,0.0
1722,464854,female,Yes,42,No,Engineer,0.0,High,6.0,2.0
1723,464857,male,No,18,No,Healthcare,7.0,Low,4.0,0.0
1724,464861,male,No,25,No,Homemaker,2.0,Low,2.0,0.0
1725,464864,female,No,30,No,Engineer,10.0,Low,8.0,0.0
1726,464865,female,No,28,No,Homemaker,9.0,Low,9.0,0.0
1727,464868,male,Yes,42,Yes,Entertainment,7.0,Low,6.0,0.0
1728,464872,male,Yes,38,Yes,Artist,1.0,Low,4.0,0.0
1729,464873,male,Yes,42,Yes,Artist,1.0,Average,2.0,1.0
1730,464876,female,Yes,52,No,Engineer,7.0,Average,5.0,1.0
1731,464879,female,Yes,29,Yes,Doctor,0.0,Average,2.0,1.0
1732,464884,male,Yes,40,Yes,Artist,1.0,Low,2.0,0.0
1733,464885,female,No,38,No,Engineer,1.0,Low,2.0,0.0
1734,464886,male,Yes,37,Yes,Engineer,1.0,Average,4.0,1.0
1735,464902,female,Yes,65,Yes,Lawyer,1.0,Low,1.0,0.0
1736,464905,male,Yes,81,No,Executive,1.0,High,2.0,2.0
1737,464907,male,Yes,59,Yes,Engineer,0.0,Average,2.0,1.0
1738,464910,female,Yes,47,Yes,Artist,1.0,Average,5.0,1.0
1739,464911,male,Yes,57,Yes,Artist,0.0,Average,3.0,1.0
1740,464915,male,Yes,39,Yes,Executive,0.0,High,4.0,2.0
1741,464916,female,Yes,32,Yes,Doctor,8.0,High,2.0,2.0
1742,464919,male,Yes,37,Yes,Artist,9.0,Low,1.0,0.0
1743,464920,male,No,39,Yes,Artist,4.0,Low,1.0,0.0
1744,464921,male,Yes,39,Yes,Doctor,1.0,Average,5.0,1.0
1745,464925,male,Yes,60,No,Executive,7.0,Average,2.0,1.0
1746,464927,female,Yes,70,Yes,Artist,1.0,Average,2.0,1.0
1747,464932,male,Yes,51,Yes,Executive,9.0,Low,1.0,0.0
1748,464938,male,Yes,48,No,Artist,1.0,Low,3.0,0.0
1749,464939,male,No,43,No,Entertainment,0.0,Low,1.0,0.0
1750,464940,female,Yes,29,No,Engineer,1.0,Low,2.0,0.0
1751,464944,female,Yes,43,Yes,Entertainment,0.0,Low,2.0,0.0
1752,464947,male,No,25,Yes,Doctor,5.0,Low,1.0,0.0
1753,464957,female,Yes,75,Yes,Lawyer,0.0,Low,1.0,0.0
1754,464960,female,No,22,No,Healthcare,0.0,Low,5.0,0.0
1755,464961,male,Yes,86,No,Marketing,1.0,Low,1.0,0.0
1756,464963,female,Yes,50,Yes,Entertainment,1.0,Low,2.0,0.0
1757,464972,male,Yes,73,Yes,Lawyer,1.0,High,9.0,2.0
1758,464973,male,No,87,Yes,Lawyer,1.0,Low,2.0,0.0
1759,464981,male,Yes,49,Yes,Artist,0.0,Average,4.0,1.0
1760,464987,male,Yes,46,Yes,Executive,1.0,High,5.0,2.0
1761,464990,male,Yes,73,No,Executive,0.0,High,2.0,2.0
1762,464991,female,Yes,87,Yes,Lawyer,1.0,High,2.0,2.0
1763,464995,male,Yes,53,No,Executive,2.0,High,4.0,2.0
1764,465001,male,Yes,84,Yes,Lawyer,1.0,High,2.0,2.0
1765,465005,male,Yes,47,Yes,Executive,3.0,High,3.0,2.0
1766,465012,male,Yes,59,No,Executive,1.0,High,4.0,2.0
1767,465014,male,Yes,82,Yes,Lawyer,1.0,Low,1.0,0.0
1768,465022,female,Yes,71,Yes,Lawyer,0.0,High,2.0,2.0
1769,465023,male,Yes,39,Yes,Artist,9.0,Average,2.0,1.0
1770,465026,female,No,25,Yes,Doctor,0.0,Low,2.0,0.0
1771,465032,male,Yes,67,Yes,Executive,1.0,High,2.0,2.0
1772,465035,female,Yes,83,Yes,Lawyer,13.0,High,2.0,2.0
1773,465038,male,Yes,49,No,Executive,0.0,High,4.0,2.0
1774,465039,female,Yes,87,Yes,Lawyer,0.0,High,2.0,2.0
1775,465040,male,Yes,69,Yes,Lawyer,1.0,Average,2.0,1.0
1776,465045,male,Yes,40,Yes,Entertainment,9.0,Average,2.0,1.0
1777,465056,male,Yes,87,Yes,Lawyer,1.0,High,2.0,2.0
1778,465069,male,Yes,68,Yes,Healthcare,0.0,Average,3.0,1.0
1779,465075,female,Yes,43,Yes,Artist,0.0,Average,2.0,1.0
1780,465076,male,Yes,67,Yes,Artist,0.0,High,5.0,2.0
1781,465079,male,Yes,80,Yes,Lawyer,1.0,Low,1.0,0.0
1782,465082,male,Yes,65,Yes,Lawyer,1.0,Low,1.0,0.0
1783,465087,male,No,29,Yes,Doctor,0.0,Low,4.0,0.0
1784,465091,male,Yes,60,Yes,Entertainment,4.0,Average,3.0,1.0
1785,465092,male,Yes,72,Yes,Executive,1.0,High,2.0,2.0
1786,465093,male,Yes,57,Yes,Doctor,0.0,Low,1.0,0.0
1787,465095,male,Yes,47,Yes,Executive,1.0,High,4.0,2.0
1788,465099,male,Yes,39,No,Entertainment,1.0,Average,2.0,1.0
1789,465100,male,Yes,62,Yes,Artist,0.0,High,2.0,2.0
1790,465101,female,Yes,81,Yes,Lawyer,1.0,Low,1.0,0.0
1791,465105,male,Yes,65,No,Executive,8.0,Average,2.0,1.0
1792,465109,male,No,47,Yes,Lawyer,7.0,Low,2.0,0.0
1793,465111,female,Yes,40,Yes,Artist,8.0,Average,2.0,1.0
1794,465112,female,Yes,86,Yes,Lawyer,0.0,High,2.0,2.0
1795,465113,male,Yes,67,Yes,Lawyer,0.0,High,2.0,2.0
1796,465119,female,Yes,45,Yes,Artist,0.0,Average,5.0,1.0
1797,465120,female,No,27,Yes,Healthcare,1.0,Low,4.0,0.0
1798,465121,female,No,32,Yes,Artist,7.0,Low,1.0,0.0
1799,465122,female,Yes,41,Yes,Artist,3.0,Average,2.0,1.0
1800,465124,female,Yes,27,Yes,Healthcare,6.0,Average,2.0,1.0
1801,465128,female,Yes,58,No,Artist,0.0,Average,3.0,1.0
1802,465134,female,Yes,61,Yes,Entertainment,1.0,Average,5.0,1.0
1803,465136,male,Yes,52,Yes,Artist,0.0,Average,2.0,1.0
1804,465144,male,No,25,Yes,Doctor,8.0,Low,1.0,0.0
1805,465147,male,No,33,Yes,Healthcare,2.0,Low,3.0,0.0
1806,465148,male,No,31,No,Artist,0.0,Low,4.0,0.0
1807,465150,male,No,37,Yes,Entertainment,1.0,Low,1.0,0.0
1808,465153,male,Yes,38,Yes,Artist,1.0,Average,2.0,1.0
1809,465155,male,Yes,81,Yes,Lawyer,0.0,Low,1.0,0.0
1810,465160,male,Yes,61,Yes,Executive,0.0,High,3.0,2.0
1811,465164,male,No,20,No,Healthcare,0.0,Low,3.0,0.0
1812,465171,female,Yes,48,Yes,Artist,8.0,High,4.0,2.0
1813,465172,female,Yes,43,Yes,Artist,8.0,Average,2.0,1.0
1814,465175,female,No,22,No,Homemaker,0.0,Low,4.0,0.0
1815,465176,female,Yes,63,Yes,Artist,1.0,Average,4.0,1.0
1816,465181,female,No,25,Yes,Healthcare,8.0,Low,1.0,0.0
1817,465182,female,No,73,Yes,Lawyer,1.0,Low,1.0,0.0
1818,465186,female,Yes,43,No,Artist,4.0,Average,4.0,1.0
1819,465187,female,Yes,39,Yes,Doctor,1.0,Average,4.0,1.0
1820,465188,female,Yes,49,Yes,Artist,0.0,Average,4.0,1.0
1821,465189,female,Yes,83,Yes,Lawyer,1.0,High,2.0,2.0
1822,465194,male,No,22,No,Healthcare,9.0,Low,6.0,0.0
1823,465196,female,No,31,Yes,Artist,2.0,Low,2.0,0.0
1824,465197,female,Yes,60,Yes,Artist,1.0,High,4.0,2.0
1825,465201,male,Yes,42,Yes,Entertainment,1.0,Average,4.0,1.0
1826,465202,male,No,25,No,Entertainment,7.0,Low,4.0,0.0
1827,465203,male,No,29,Yes,Healthcare,3.0,Low,3.0,0.0
1828,465204,male,Yes,29,Yes,Healthcare,1.0,Low,2.0,0.0
1829,465213,male,Yes,39,Yes,Entertainment,2.0,Average,2.0,1.0
1830,465214,male,Yes,33,No,Engineer,14.0,Low,1.0,0.0
1831,465216,male,Yes,35,Yes,Executive,9.0,High,4.0,2.0
1832,465226,male,Yes,38,No,Entertainment,2.0,Low,3.0,0.0
1833,465228,male,Yes,59,Yes,Artist,1.0,High,2.0,2.0
1834,465231,male,Yes,67,No,Artist,1.0,Average,2.0,1.0
1835,465236,male,Yes,45,Yes,Artist,1.0,Low,1.0,0.0
1836,465237,male,Yes,70,Yes,Lawyer,6.0,High,2.0,2.0
1837,465242,male,No,19,No,Healthcare,5.0,Low,4.0,0.0
1838,465249,female,No,23,No,Healthcare,0.0,Low,4.0,0.0
1839,465254,male,No,22,No,Healthcare,1.0,Low,4.0,0.0
1840,465261,female,No,23,Yes,Healthcare,1.0,Low,4.0,0.0
1841,465264,male,Yes,80,No,Executive,0.0,Low,1.0,0.0
1842,465267,male,Yes,40,No,Engineer,14.0,Average,5.0,1.0
1843,465274,male,No,36,Yes,Artist,0.0,Low,1.0,0.0
1844,465285,female,Yes,31,No,Engineer,8.0,Low,4.0,0.0
1845,465288,female,Yes,20,No,Engineer,1.0,Low,2.0,0.0
1846,465289,male,Yes,31,Yes,Executive,1.0,High,2.0,2.0
1847,465290,male,Yes,50,Yes,Executive,0.0,High,5.0,2.0
1848,465294,male,Yes,67,Yes,Lawyer,0.0,Low,2.0,0.0
1849,465295,female,Yes,43,Yes,Doctor,9.0,Average,1.0,1.0
1850,465296,female,Yes,85,Yes,Lawyer,5.0,High,3.0,2.0
1851,465303,female,Yes,65,Yes,Artist,1.0,Average,3.0,1.0
1852,465306,male,Yes,71,No,Executive,1.0,Average,4.0,1.0
1853,465310,female,No,20,No,Healthcare,1.0,Low,6.0,0.0
1854,465319,male,No,20,No,Healthcare,0.0,Low,5.0,0.0
1855,465326,male,Yes,87,Yes,Artist,0.0,Low,1.0,0.0
1856,465333,female,Yes,37,Yes,Artist,4.0,Low,2.0,0.0
1857,465335,male,Yes,59,No,Entertainment,1.0,Average,2.0,1.0
1858,465340,female,No,29,Yes,Artist,3.0,Low,4.0,0.0
1859,465342,male,Yes,85,Yes,Executive,0.0,High,2.0,2.0
1860,465344,female,Yes,72,Yes,Lawyer,1.0,High,2.0,2.0
1861,465345,female,No,42,Yes,Artist,0.0,Low,0.0,0.0
1862,465351,female,Yes,45,Yes,Artist,9.0,Average,2.0,1.0
1863,465352,male,Yes,59,Yes,Entertainment,1.0,Average,4.0,1.0
1864,465354,male,No,19,Yes,Doctor,0.0,Low,5.0,0.0
1865,465357,female,Yes,47,Yes,Artist,0.0,Average,3.0,1.0
1866,465358,female,Yes,73,Yes,Artist,0.0,High,2.0,2.0
1867,465359,female,Yes,42,No,Artist,1.0,Low,1.0,0.0
1868,465364,female,No,37,Yes,Doctor,7.0,Low,5.0,0.0
1869,465366,female,No,38,Yes,Artist,8.0,Low,1.0,0.0
1870,465371,female,No,41,Yes,Artist,1.0,Low,1.0,0.0
1871,465372,female,No,40,Yes,Entertainment,0.0,Low,1.0,0.0
1872,465383,female,Yes,30,Yes,Entertainment,0.0,Low,4.0,0.0
1873,465384,male,Yes,56,Yes,Artist,0.0,High,2.0,2.0
1874,465391,female,Yes,65,Yes,Lawyer,1.0,High,2.0,2.0
1875,465393,male,Yes,35,Yes,Artist,5.0,Average,2.0,1.0
1876,465395,female,Yes,37,No,Engineer,0.0,Average,5.0,1.0
1877,465399,male,No,36,Yes,Entertainment,0.0,Low,1.0,0.0
1878,465405,female,No,26,Yes,Homemaker,1.0,High,4.0,2.0
1879,465408,male,No,25,No,Executive,5.0,Low,4.0,0.0
1880,465410,male,No,30,No,Healthcare,0.0,Low,4.0,0.0
1881,465417,male,Yes,37,Yes,Entertainment,3.0,Average,2.0,1.0
1882,465419,male,No,30,No,Artist,0.0,Low,3.0,0.0
1883,465423,male,Yes,46,Yes,Entertainment,1.0,Average,4.0,1.0
1884,465428,female,No,38,Yes,Engineer,1.0,Low,1.0,0.0
1885,465433,female,No,40,Yes,Artist,3.0,Low,1.0,0.0
1886,465435,female,No,31,Yes,Artist,5.0,Low,1.0,0.0
1887,465437,male,Yes,45,Yes,Executive,4.0,High,5.0,2.0
1888,465440,male,Yes,55,No,Engineer,1.0,Low,5.0,0.0
1889,465441,female,Yes,51,Yes,Engineer,2.0,Low,1.0,0.0
1890,465445,female,No,29,Yes,Homemaker,5.0,Low,7.0,0.0
1891,465458,female,Yes,74,Yes,Artist,1.0,High,2.0,2.0
1892,465461,male,Yes,69,No,Entertainment,1.0,Average,3.0,1.0
1893,465463,female,No,28,Yes,Doctor,0.0,Low,5.0,0.0
1894,465464,male,Yes,41,Yes,Executive,0.0,Average,4.0,1.0
1895,465467,male,Yes,29,No,Healthcare,1.0,Low,3.0,0.0
1896,465471,male,Yes,39,Yes,Artist,0.0,Low,1.0,0.0
1897,465472,female,Yes,74,No,Entertainment,8.0,High,3.0,2.0
1898,465473,female,No,59,Yes,Artist,4.0,Low,1.0,0.0
1899,465477,male,No,27,No,Healthcare,1.0,Low,3.0,0.0
1900,465479,male,No,33,No,Artist,0.0,Low,1.0,0.0
1901,465482,male,No,31,No,Entertainment,9.0,Low,2.0,0.0
1902,465483,male,Yes,46,No,Artist,0.0,Average,3.0,1.0
1903,465484,female,Yes,63,Yes,Artist,0.0,Low,2.0,0.0
1904,465488,male,No,22,No,Healthcare,1.0,Low,4.0,0.0
1905,465489,female,No,53,Yes,Engineer,1.0,Low,5.0,0.0
1906,465492,male,Yes,59,No,Entertainment,1.0,Low,1.0,0.0
1907,465496,male,Yes,84,Yes,Lawyer,7.0,Low,2.0,0.0
1908,465505,male,Yes,63,Yes,Artist,1.0,Average,4.0,1.0
1909,465507,male,Yes,35,Yes,Artist,8.0,Low,1.0,0.0
1910,465508,male,No,21,No,Healthcare,1.0,Low,4.0,0.0
1911,465510,male,Yes,67,Yes,Lawyer,0.0,High,2.0,2.0
1912,465518,female,Yes,41,Yes,Artist,1.0,Average,3.0,1.0
1913,465520,female,No,27,Yes,Artist,0.0,Low,8.0,0.0
1914,465521,female,Yes,53,Yes,Artist,1.0,Average,2.0,1.0
1915,465522,female,No,33,Yes,Healthcare,4.0,Low,8.0,0.0
1916,465529,female,No,32,Yes,Doctor,0.0,Low,4.0,0.0
1917,465538,male,Yes,59,No,no,5.0,High,2.0,2.0
1918,465539,female,Yes,50,Yes,Artist,1.0,High,5.0,2.0
1919,465541,female,Yes,50,Yes,Artist,1.0,Average,4.0,1.0
1920,465543,female,Yes,41,Yes,Healthcare,1.0,Average,2.0,1.0
1921,465547,female,Yes,71,Yes,Lawyer,1.0,Low,1.0,0.0
1922,465550,female,No,33,Yes,Healthcare,1.0,Low,6.0,0.0
1923,465551,female,Yes,46,Yes,Artist,8.0,Average,2.0,1.0
1924,465554,female,No,78,Yes,Lawyer,1.0,Low,3.0,0.0
1925,465555,female,Yes,69,Yes,Lawyer,8.0,High,2.0,2.0
1926,465558,female,No,40,Yes,Healthcare,8.0,Low,1.0,0.0
1927,465568,male,Yes,43,Yes,Executive,2.0,High,3.0,2.0
1928,465569,male,Yes,36,Yes,Artist,0.0,High,3.0,2.0
1929,465571,male,Yes,35,Yes,Entertainment,1.0,Average,2.0,1.0
1930,465577,male,No,30,No,Healthcare,0.0,Low,4.0,0.0
1931,465584,male,Yes,47,No,Entertainment,3.0,Average,2.0,1.0
1932,465586,male,Yes,69,No,Artist,0.0,Low,1.0,0.0
1933,465587,male,Yes,41,Yes,Entertainment,3.0,Low,5.0,0.0
1934,465594,male,Yes,33,No,Executive,4.0,Low,6.0,0.0
1935,465598,male,No,27,Yes,Healthcare,6.0,Low,5.0,0.0
1936,465600,male,Yes,38,Yes,Engineer,6.0,Low,2.0,0.0
1937,465601,male,Yes,35,Yes,Artist,5.0,Average,4.0,1.0
1938,465602,male,Yes,27,Yes,Artist,10.0,Low,2.0,0.0
1939,465603,female,Yes,51,Yes,Homemaker,9.0,Low,1.0,0.0
1940,465605,female,Yes,52,Yes,Engineer,4.0,Low,1.0,0.0
